user_id,login_frequency,session_duration,search_count,recommendation_requests,movies_clicked,favorites_added,ratings_given,satisfaction_score,days_since_last_login,avg_rating_given,genre_Action,genre_Comedy,genre_Documentary,genre_Drama,genre_Horror,genre_Romance,genre_Sci-Fi,genre_Thriller,churn
U3969,6,12.2,10,4,1,0,0,2,42,2.3,0,0,0,0,0,0,1,0,1
U3970,18,34.1,21,11,6,2,3,3,21,3.2,0,0,0,0,0,0,1,0,0
U3971,28,54.7,39,19,15,6,8,5,4,4.4,0,0,0,0,1,0,0,0,0
U3972,12,24.6,17,9,4,1,2,3,28,3.2,0,0,0,0,1,0,0,0,1
U3973,13,30.9,18,11,6,2,2,3,32,3.8,0,1,0,0,0,0,0,0,0
U3974,21,38.3,23,14,8,3,3,4,14,3.5,1,0,0,0,0,0,0,0,0
U3975,19,34.6,25,15,9,2,4,3,14,3.2,1,0,0,0,0,0,0,0,0
U3976,11,17.2,14,7,3,1,0,2,36,3.2,0,0,1,0,0,0,0,0,1
U3977,12,23.5,18,9,4,1,2,3,29,2.3,0,0,1,0,0,0,0,0,1
U3978,14,36.6,21,13,9,2,3,3,25,3.2,0,0,0,0,0,1,0,0,0
U3979,10,20.7,16,6,3,0,1,2,34,2.7,0,0,1,0,0,0,0,0,1
U3980,12,24.4,19,8,4,1,1,2,37,3.1,0,1,0,0,0,0,0,0,0
U3981,16,20.3,16,9,4,1,2,3,31,3.2,0,0,0,0,0,1,0,0,1
U3982,22,43.0,29,17,11,4,6,4,10,4.0,0,0,0,0,0,0,0,1,0
U3983,14,23.4,15,10,5,2,2,2,36,3.4,0,0,0,0,0,1,0,0,1
U3984,10,16.1,10,5,2,0,0,2,38,2.5,0,0,0,0,0,0,1,0,1
U3985,16,34.1,27,11,7,2,3,3,19,3.1,0,0,0,0,1,0,0,0,1
U3986,16,33.0,21,13,7,2,3,4,18,3.3,0,0,0,1,0,0,0,0,1
U3987,20,33.7,22,12,9,3,2,4,24,3.4,0,0,1,0,0,0,0,0,0
U3988,13,21.7,13,9,5,1,2,2,34,2.6,0,1,0,0,0,0,0,0,1
U3989,6,19.4,8,6,2,0,0,2,44,2.5,0,0,0,0,0,0,1,0,1
U3990,11,18.1,13,8,4,1,1,2,39,2.3,0,0,0,0,0,1,0,0,1
U3991,17,29.8,25,13,9,3,4,4,24,3.6,0,0,0,0,0,0,0,1,0
U3992,18,30.8,27,12,8,2,4,4,22,3.5,0,1,0,0,0,0,0,0,0
U3993,8,16.8,7,6,3,1,2,2,39,2.2,0,0,0,0,0,0,0,1,1
U3994,14,15.1,19,8,3,1,1,3,34,2.9,0,0,0,0,0,0,0,1,1
U3995,7,10.7,12,5,2,0,0,2,42,2.6,0,1,0,0,0,0,0,0,1
U3996,7,11.5,9,3,1,1,1,2,45,2.5,0,0,0,0,0,1,0,0,1
U3997,20,38.6,25,15,9,3,3,4,18,3.6,0,1,0,0,0,0,0,0,0
U3998,24,43.2,31,18,12,4,5,4,16,4.2,0,0,0,0,0,1,0,0,0
U3999,3,7.9,3,3,1,0,0,2,49,1.6,0,1,0,0,0,0,0,0,1
U4000,14,27.7,21,9,5,0,1,3,29,3.1,0,0,0,0,0,0,0,1,1
U4001,17,35.6,23,12,6,3,3,3,23,3.8,0,0,0,0,0,0,1,0,1
U4002,25,41.8,28,16,10,4,4,4,17,3.7,0,0,1,0,0,0,0,0,0
U4003,3,5.1,6,4,2,0,1,1,44,2.2,0,1,0,0,0,0,0,0,1
U4004,19,35.8,23,12,9,2,4,3,16,3.2,0,0,0,0,0,0,1,0,0
U4005,23,30.1,20,13,8,3,3,3,19,3.5,1,0,0,0,0,0,0,0,0
U4006,6,15.7,7,3,0,1,0,2,41,1.9,0,0,0,0,0,1,0,0,1
U4007,19,34.7,22,13,9,3,4,4,24,3.8,0,0,0,0,1,0,0,0,0
U4008,19,35.2,24,11,8,3,4,3,25,3.2,0,0,0,0,1,0,0,0,0
U4009,14,27.6,19,9,6,1,3,2,28,3.0,0,0,1,0,0,0,0,0,0
U4010,5,8.8,8,4,3,1,1,2,45,2.3,0,0,0,1,0,0,0,0,1
U4011,23,45.7,30,18,12,4,6,4,3,4.3,0,0,0,0,0,0,1,0,0
U4012,25,41.5,28,17,12,4,6,4,17,4.3,0,1,0,0,0,0,0,0,0
U4013,3,7.9,5,5,3,1,0,2,47,2.3,0,0,0,0,0,1,0,0,1
U4014,9,17.4,7,2,0,0,1,2,47,2.3,0,0,0,1,0,0,0,0,1
U4015,19,32.7,20,13,7,3,2,4,28,3.8,0,0,0,0,0,0,0,1,1
U4016,21,42.6,27,13,9,2,5,4,10,3.9,1,0,0,0,0,0,0,0,0
U4017,9,12.1,11,5,3,1,1,2,40,2.2,0,0,0,0,1,0,0,0,1
U4018,12,22.4,14,7,3,1,1,4,33,2.7,0,0,0,0,0,0,0,1,1
U4019,14,27.7,19,10,5,1,1,3,28,2.9,0,0,0,0,0,0,1,0,0
U4020,21,44.5,30,15,10,3,5,3,17,3.9,0,0,0,0,0,0,1,0,0
U4021,13,21.8,15,9,4,1,1,2,29,3.0,0,1,0,0,0,0,0,0,1
U4022,18,35.8,21,15,9,2,4,4,19,3.2,0,0,0,0,0,1,0,0,0
U4023,20,35.9,23,13,8,2,3,3,21,3.0,0,0,0,0,0,1,0,0,0
U4024,12,25.2,17,8,4,2,2,3,30,2.3,0,0,0,0,0,0,0,1,1
U4025,26,46.3,34,19,15,5,8,4,11,4.0,0,0,0,0,1,0,0,0,0
U4026,16,37.5,21,10,6,2,2,4,22,3.5,1,0,0,0,0,0,0,0,1
U4027,8,10.1,12,5,2,0,1,2,44,2.7,0,0,0,1,0,0,0,0,1
U4028,21,37.7,28,15,10,3,5,5,20,3.9,1,0,0,0,0,0,0,0,0
U4029,15,28.5,17,10,6,1,3,3,27,3.1,0,0,0,1,0,0,0,0,1
U4030,18,29.6,19,9,5,1,2,3,29,3.3,0,0,1,0,0,0,0,0,0
U4031,1,5.0,1,3,2,1,1,1,44,2.0,0,0,0,1,0,0,0,0,1
U4032,18,32.4,25,12,8,3,3,3,17,3.8,0,0,0,1,0,0,0,0,0
U4033,24,45.2,34,17,13,4,6,4,9,4.1,0,0,0,0,0,0,1,0,0
U4034,10,19.3,13,10,4,1,2,3,32,2.7,1,0,0,0,0,0,0,0,1
U4035,10,21.3,14,7,3,0,0,2,38,2.6,0,0,0,1,0,0,0,0,1
U4036,19,26.5,23,13,7,2,3,3,26,3.7,0,0,0,0,0,0,0,1,0
U4037,32,56.7,34,19,14,5,7,5,0,4.8,0,0,0,0,0,0,0,1,0
U4038,20,40.3,25,14,10,3,5,4,17,3.8,0,0,0,0,0,0,1,0,0
U4039,17,34.8,21,10,6,2,3,3,23,3.9,1,0,0,0,0,0,0,0,0
U4040,8,17.1,11,4,0,0,0,2,42,2.4,0,0,0,1,0,0,0,0,1
U4041,8,15.6,11,5,2,0,1,2,39,2.2,0,0,0,0,0,0,1,0,1
U4042,18,38.6,26,12,7,2,3,3,16,3.4,0,1,0,0,0,0,0,0,0
U4043,10,9.5,5,5,3,0,1,1,40,2.3,0,0,0,0,0,0,1,0,1
U4044,7,5.7,3,3,1,0,0,1,42,1.7,0,0,1,0,0,0,0,0,1
U4045,4,5.9,3,5,2,1,0,2,44,2.2,0,0,1,0,0,0,0,0,1
U4046,10,15.4,13,5,3,0,0,2,41,2.4,0,0,0,0,0,0,1,0,1
U4047,18,31.1,25,12,7,2,3,3,26,3.3,1,0,0,0,0,0,0,0,1
U4048,13,24.4,14,9,4,1,1,3,40,2.9,0,0,0,0,0,1,0,0,1
U4049,14,23.6,19,10,7,2,3,3,31,2.8,0,0,0,1,0,0,0,0,1
U4050,3,7.9,3,3,1,0,1,2,46,1.7,0,0,1,0,0,0,0,0,1
U4051,25,49.7,32,16,12,5,6,4,3,4.3,0,0,0,0,0,0,1,0,0
U4052,27,52.2,35,18,14,5,8,4,7,4.2,0,1,0,0,0,0,0,0,0
U4053,16,24.9,17,8,5,1,2,2,29,3.0,0,1,0,0,0,0,0,0,1
U4054,15,27.9,20,10,7,1,2,3,33,3.5,0,1,0,0,0,0,0,0,1
U4055,17,36.7,22,13,7,1,3,4,26,3.9,0,1,0,0,0,0,0,0,0
U4056,23,38.2,27,17,12,4,5,4,13,3.8,0,0,0,0,0,1,0,0,0
U4057,21,35.1,26,13,8,2,3,3,18,3.5,0,0,0,1,0,0,0,0,0
U4058,14,26.6,19,11,7,1,3,3,29,2.7,0,1,0,0,0,0,0,0,1
U4059,11,22.1,19,8,5,1,3,3,36,2.9,0,0,0,0,0,0,0,1,1
U4060,8,16.2,9,6,2,1,0,2,42,2.6,0,0,0,1,0,0,0,0,1
U4061,13,30.0,20,13,6,1,2,3,24,2.9,1,0,0,0,0,0,0,0,0
U4062,12,24.0,16,8,5,2,2,3,33,2.5,0,1,0,0,0,0,0,0,1
U4063,12,30.7,22,10,6,1,2,3,27,3.8,1,0,0,0,0,0,0,0,0
U4064,4,8.8,7,4,1,0,1,1,45,1.7,0,0,0,0,0,1,0,0,1
U4065,10,23.0,14,10,5,1,2,2,33,2.5,0,0,1,0,0,0,0,0,1
U4066,10,14.8,10,6,2,0,1,2,37,1.9,0,0,0,0,0,0,0,1,1
U4067,20,36.4,25,15,10,3,4,4,8,3.1,0,0,0,0,0,0,0,1,0
U4068,16,33.6,23,10,6,2,3,3,26,3.2,0,0,0,0,1,0,0,0,0
U4069,6,17.2,11,4,2,1,1,2,40,2.8,1,0,0,0,0,0,0,0,1
U4070,11,18.7,17,6,4,1,2,2,34,2.6,1,0,0,0,0,0,0,0,1
U4071,16,29.8,22,11,7,1,3,4,18,2.8,0,0,0,0,0,0,1,0,0
U4072,15,27.0,21,11,7,3,3,3,31,3.1,0,0,0,0,0,1,0,0,1
U4073,16,27.6,17,10,6,2,3,3,35,2.6,0,0,0,0,0,0,1,0,1
U4074,18,30.1,20,11,6,2,3,3,24,3.0,0,0,1,0,0,0,0,0,0
U4075,20,37.3,29,13,8,3,4,4,18,3.8,0,0,0,1,0,0,0,0,0
U4076,13,19.1,17,7,4,1,1,3,33,2.7,0,0,0,0,0,0,0,1,1
U4077,5,10.6,7,6,3,0,0,2,43,2.3,0,0,1,0,0,0,0,0,1
U4078,19,33.6,22,12,7,2,3,4,19,3.8,0,0,0,0,1,0,0,0,0
U4079,12,22.5,15,8,3,1,1,3,34,2.8,1,0,0,0,0,0,0,0,1
U4080,18,40.4,26,13,9,2,4,4,20,3.4,0,0,0,1,0,0,0,0,0
U4081,23,45.3,30,16,11,4,5,4,17,4.1,0,0,0,0,0,0,1,0,0
U4082,13,27.1,18,12,8,2,3,3,28,2.6,1,0,0,0,0,0,0,0,1
U4083,15,27.3,13,7,2,1,1,3,35,2.8,0,0,0,0,1,0,0,0,1
U4084,1,3.0,6,2,1,0,0,1,54,2.0,0,0,0,0,0,0,0,1,1
U4085,6,15.1,11,5,1,0,1,2,43,2.1,1,0,0,0,0,0,0,0,1
U4086,7,17.1,7,5,2,0,1,3,40,2.3,0,0,0,1,0,0,0,0,1
U4087,16,31.6,23,11,6,3,2,3,29,3.7,0,0,0,0,0,0,0,1,1
U4088,26,44.3,32,19,14,6,7,5,5,4.3,0,0,0,1,0,0,0,0,0
U4089,7,11.0,7,4,2,0,1,3,45,2.2,0,0,0,1,0,0,0,0,1
U4090,18,27.2,22,11,6,2,2,3,23,3.3,0,0,0,0,1,0,0,0,1
U4091,10,24.5,17,8,4,1,1,3,29,2.6,0,1,0,0,0,0,0,0,1
U4092,9,13.4,9,5,1,0,0,2,40,2.6,0,0,1,0,0,0,0,0,1
U4093,18,30.6,23,12,7,2,3,3,20,4.0,0,0,0,0,0,0,1,0,0
U4094,23,43.3,31,15,10,3,5,4,15,3.9,0,0,0,0,1,0,0,0,0
U4095,20,33.2,20,12,8,2,2,3,22,3.5,0,1,0,0,0,0,0,0,1
U4096,18,40.0,26,12,7,2,3,3,23,3.8,0,0,0,0,0,0,0,1,1
U4097,15,33.5,21,13,7,1,3,3,27,3.5,0,0,0,0,0,0,0,1,1
U4098,12,27.7,17,11,6,1,3,2,36,3.2,1,0,0,0,0,0,0,0,1
U4099,22,37.9,27,18,13,4,6,4,13,3.5,0,0,0,0,0,0,0,1,0
U4100,9,16.8,10,6,4,0,1,2,39,2.5,0,0,0,0,1,0,0,0,1
U4101,7,15.9,9,6,5,1,2,3,39,2.8,1,0,0,0,0,0,0,0,1
U4102,1,0.5,4,1,0,0,0,1,48,1.8,0,0,0,0,0,0,1,0,1
U4103,17,21.4,19,10,6,2,2,3,33,3.5,0,0,1,0,0,0,0,0,1
U4104,18,35.0,20,12,7,3,3,4,23,3.3,0,0,0,0,0,0,0,1,0
U4105,14,26.4,18,10,4,1,2,3,25,3.2,0,1,0,0,0,0,0,0,0
U4106,14,26.5,18,10,5,1,2,3,28,3.1,0,0,0,0,0,0,0,1,1
U4107,12,19.8,15,8,4,1,2,2,37,2.7,0,0,0,0,0,0,0,1,1
U4108,13,25.0,10,6,3,0,1,3,36,2.8,1,0,0,0,0,0,0,0,1
U4109,18,28.2,20,12,7,2,3,4,28,2.9,0,1,0,0,0,0,0,0,1
U4110,11,17.2,15,6,3,1,1,2,35,2.5,0,0,0,0,0,0,1,0,1
U4111,6,14.9,8,5,1,0,0,2,44,2.2,0,0,0,0,0,0,0,1,1
U4112,17,25.6,19,9,4,1,1,3,28,2.9,0,0,0,1,0,0,0,0,1
U4113,9,15.5,12,7,3,0,1,3,36,2.6,0,0,1,0,0,0,0,0,1
U4114,15,26.2,21,11,7,2,3,4,25,3.2,0,0,0,0,0,0,1,0,0
U4115,25,49.2,32,16,11,4,6,4,5,3.9,0,1,0,0,0,0,0,0,0
U4116,14,22.1,14,6,4,1,1,3,36,2.6,0,0,0,1,0,0,0,0,1
U4117,22,39.9,27,15,11,3,5,4,22,3.4,0,0,0,0,0,0,1,0,0
U4118,4,6.9,7,4,0,0,0,1,48,1.8,0,0,0,0,0,0,1,0,1
U4119,8,16.3,11,3,1,0,0,2,47,2.8,0,1,0,0,0,0,0,0,1
U4120,9,13.2,11,5,2,1,1,2,42,2.1,0,0,0,0,0,0,1,0,1
U4121,16,30.1,22,10,5,1,3,2,25,3.0,0,0,0,1,0,0,0,0,0
U4122,18,33.6,25,13,8,2,3,4,19,3.5,0,0,0,1,0,0,0,0,0
U4123,9,21.9,14,7,6,2,3,2,36,2.3,0,0,0,0,0,0,1,0,1
U4124,26,50.1,35,19,13,5,6,4,7,4.1,0,0,0,0,0,0,0,1,0
U4125,22,38.3,30,16,11,4,5,4,14,3.5,0,0,0,0,0,0,1,0,0
U4126,13,25.1,14,11,5,1,2,3,34,2.9,0,0,0,1,0,0,0,0,0
U4127,16,25.4,24,7,2,1,0,3,25,3.0,0,0,0,0,0,1,0,0,1
U4128,15,26.4,20,12,6,2,2,3,23,3.3,1,0,0,0,0,0,0,0,1
U4129,12,25.0,16,9,5,1,2,3,32,2.9,0,1,0,0,0,0,0,0,0
U4130,3,5.0,3,1,1,0,0,1,49,2.0,0,0,1,0,0,0,0,0,1
U4131,18,22.2,15,9,6,1,2,3,29,2.9,1,0,0,0,0,0,0,0,0
U4132,0,1.2,2,1,1,0,1,1,48,1.4,0,0,0,0,0,0,1,0,1
U4133,28,50.6,32,18,13,4,7,5,6,4.1,0,0,0,0,1,0,0,0,0
U4134,19,37.4,25,13,9,3,4,3,18,4.1,0,0,0,0,1,0,0,0,1
U4135,11,21.5,14,5,3,0,2,2,33,2.2,0,0,0,0,1,0,0,0,1
U4136,23,52.0,31,16,12,4,5,5,10,4.5,0,0,1,0,0,0,0,0,0
U4137,30,52.1,30,18,13,5,6,4,3,4.6,0,0,0,1,0,0,0,0,0
U4138,10,17.4,13,7,4,1,1,2,42,2.6,0,0,0,1,0,0,0,0,1
U4139,21,35.6,25,12,8,2,4,4,19,3.4,1,0,0,0,0,0,0,0,0
U4140,20,38.3,28,15,10,3,5,4,13,4.0,0,1,0,0,0,0,0,0,0
U4141,12,22.1,15,7,5,2,1,3,22,2.7,0,0,0,0,0,0,1,0,1
U4142,5,2.6,4,3,2,0,0,1,53,1.8,0,0,0,1,0,0,0,0,1
U4143,15,23.5,18,11,7,2,3,3,29,3.1,0,0,0,1,0,0,0,0,1
U4144,17,31.3,21,10,5,1,2,3,29,3.1,0,0,0,0,0,0,1,0,1
U4145,23,40.9,26,13,8,3,3,3,21,3.3,1,0,0,0,0,0,0,0,0
U4146,10,16.4,10,7,4,1,1,2,41,2.4,1,0,0,0,0,0,0,0,1
U4147,10,16.9,15,6,4,1,2,2,37,2.7,0,0,0,0,0,1,0,0,1
U4148,3,0.0,6,3,0,0,0,1,50,2.2,0,0,0,0,0,1,0,0,1
U4149,17,38.5,24,12,8,2,4,4,22,3.6,0,0,0,1,0,0,0,0,0
U4150,23,39.4,34,18,13,4,6,4,14,4.4,0,0,0,0,0,0,0,1,0
U4151,18,29.9,20,13,7,3,2,3,23,3.6,0,1,0,0,0,0,0,0,1
U4152,5,7.3,10,2,2,0,0,1,48,1.9,0,0,0,1,0,0,0,0,1
U4153,9,15.8,10,8,4,2,1,2,42,2.9,1,0,0,0,0,0,0,0,1
U4154,13,23.3,17,10,6,2,2,3,35,2.8,0,1,0,0,0,0,0,0,1
U4155,22,38.3,28,13,9,2,4,4,12,4.1,1,0,0,0,0,0,0,0,0
U4156,28,52.2,32,17,12,4,7,5,2,4.8,0,0,0,1,0,0,0,0,0
U4157,11,12.2,11,4,2,0,0,1,44,1.7,0,0,0,0,0,0,0,1,1
U4158,17,30.9,24,11,6,2,3,3,21,3.4,0,0,0,0,0,0,0,1,0
U4159,20,35.9,26,14,8,3,4,4,20,3.4,0,0,0,1,0,0,0,0,0
U4160,1,5.2,2,3,0,0,1,2,45,1.6,0,1,0,0,0,0,0,0,1
U4161,7,10.9,8,6,2,0,1,2,40,2.1,0,0,0,1,0,0,0,0,1
U4162,23,41.0,29,16,12,4,5,5,3,3.6,0,0,0,0,1,0,0,0,0
U4163,1,1.3,6,1,0,0,0,1,49,2.0,0,0,1,0,0,0,0,0,1
U4164,4,11.2,7,4,1,1,1,2,46,2.0,0,1,0,0,0,0,0,0,1
U4165,25,49.9,30,19,13,5,7,4,4,4.6,0,0,1,0,0,0,0,0,0
U4166,16,28.3,24,8,5,2,2,3,21,3.3,0,0,0,1,0,0,0,0,1
U4167,8,11.5,11,4,1,0,0,2,40,2.2,0,0,0,0,0,0,1,0,1
U4168,9,22.8,11,9,6,1,1,3,35,2.4,0,0,0,0,0,1,0,0,1
U4169,15,34.2,22,12,7,3,3,3,24,3.3,0,0,0,1,0,0,0,0,1
U4170,22,44.0,27,14,10,3,5,3,16,3.9,0,1,0,0,0,0,0,0,0
U4171,24,40.3,30,14,9,3,5,4,10,3.9,0,1,0,0,0,0,0,0,0
U4172,7,7.0,8,5,2,0,1,2,48,2.0,0,0,0,0,0,1,0,0,1
U4173,13,29.9,17,9,5,1,1,3,33,3.1,0,0,1,0,0,0,0,0,1
U4174,8,16.5,14,5,2,0,1,2,36,2.8,1,0,0,0,0,0,0,0,1
U4175,5,10.0,12,6,3,0,0,2,48,2.3,0,0,0,0,0,0,1,0,1
U4176,13,26.5,17,8,4,1,1,3,29,3.2,1,0,0,0,0,0,0,0,1
U4177,16,29.4,21,13,6,2,2,3,25,2.8,0,0,0,0,1,0,0,0,0
U4178,8,18.3,14,6,3,1,1,2,43,2.5,0,0,0,0,1,0,0,0,1
U4179,8,16.5,6,6,3,0,1,2,44,2.3,0,0,0,0,0,1,0,0,1
U4180,12,21.1,13,8,4,1,2,2,32,2.5,0,0,0,0,0,1,0,0,1
U4181,23,38.7,32,16,11,4,5,4,15,4.1,0,0,0,0,0,0,0,1,0
U4182,14,23.3,21,9,7,2,3,3,31,3.2,1,0,0,0,0,0,0,0,1
U4183,6,18.0,9,5,2,0,1,2,41,2.3,0,0,0,0,1,0,0,0,1
U4184,20,46.4,33,14,7,3,4,4,12,3.6,1,0,0,0,0,0,0,0,0
U4185,14,31.5,12,9,5,2,1,3,31,3.0,0,1,0,0,0,0,0,0,0
U4186,14,28.0,21,13,7,2,3,3,30,3.4,0,0,0,1,0,0,0,0,0
U4187,12,23.8,19,11,5,1,2,3,27,3.1,0,0,0,0,0,0,0,1,0
U4188,8,17.3,8,5,2,1,0,2,43,2.3,1,0,0,0,0,0,0,0,1
U4189,6,11.5,10,5,2,0,1,2,41,2.0,0,0,0,0,0,1,0,0,1
U4190,3,2.1,2,1,0,0,0,1,54,1.8,1,0,0,0,0,0,0,0,1
U4191,2,4.1,0,1,0,0,0,1,49,1.6,0,0,0,0,0,0,1,0,1
U4192,18,41.2,25,13,8,2,3,4,26,4.5,0,0,0,1,0,0,0,0,0
U4193,13,20.4,14,8,4,0,1,2,35,3.0,0,0,0,0,0,1,0,0,1
U4194,0,0.7,0,1,0,1,0,1,52,1.6,0,1,0,0,0,0,0,0,1
U4195,26,43.8,32,20,15,5,8,5,5,4.4,0,0,0,0,0,1,0,0,0
U4196,24,45.5,30,17,11,4,5,4,7,4.1,0,1,0,0,0,0,0,0,0
U4197,11,25.1,13,7,4,1,2,3,35,3.0,0,0,0,0,0,0,0,1,1
U4198,25,42.3,26,14,10,4,4,4,13,4.1,0,0,0,0,0,0,0,1,0
U4199,23,41.7,31,15,10,3,5,4,14,3.7,0,0,0,1,0,0,0,0,0
U4200,14,30.7,18,12,6,1,2,3,26,3.2,1,0,0,0,0,0,0,0,1
U4201,5,9.3,9,4,1,0,0,2,40,2.3,0,0,0,1,0,0,0,0,1
U4202,17,19.0,14,9,4,1,1,3,28,3.1,1,0,0,0,0,0,0,0,1
U4203,11,21.2,18,9,4,1,1,3,28,2.7,0,1,0,0,0,0,0,0,1
U4204,8,16.0,11,6,2,1,1,3,44,2.4,0,0,0,0,0,0,1,0,1
U4205,20,35.5,26,14,8,2,3,4,17,3.6,0,0,0,0,0,0,0,1,0
U4206,18,45.7,31,12,9,3,4,4,15,3.9,0,0,0,0,0,0,0,1,0
U4207,18,33.6,18,11,7,3,2,3,25,3.1,0,0,0,0,0,0,0,1,1
U4208,4,2.5,5,1,2,0,1,2,47,1.5,1,0,0,0,0,0,0,0,1
U4209,8,20.8,11,5,2,1,0,2,42,2.4,1,0,0,0,0,0,0,0,1
U4210,26,50.4,32,19,15,6,8,4,8,4.5,0,0,0,0,0,0,0,1,0
U4211,0,4.3,4,0,0,0,0,1,56,1.9,0,0,0,1,0,0,0,0,1
U4212,15,32.3,19,7,5,1,1,3,28,3.6,0,0,0,1,0,0,0,0,1
U4213,13,12.9,9,8,4,1,1,3,31,2.9,0,0,0,0,1,0,0,0,1
U4214,14,30.0,24,12,8,3,3,3,28,3.4,0,1,0,0,0,0,0,0,0
U4215,19,38.9,26,13,9,3,4,4,21,3.5,0,0,0,0,1,0,0,0,0
U4216,21,34.5,21,13,9,3,4,3,22,3.5,0,0,0,0,1,0,0,0,0
U4217,23,45.8,32,14,9,4,5,4,16,3.8,0,0,0,0,1,0,0,0,0
U4218,19,37.1,22,12,8,2,2,3,19,3.5,0,0,0,0,0,0,1,0,0
U4219,18,33.2,20,11,6,1,3,3,27,3.0,0,0,0,0,1,0,0,0,0
U4220,20,35.4,21,12,7,2,3,4,16,3.7,0,0,1,0,0,0,0,0,0
U4221,24,45.6,31,17,12,5,6,4,10,3.8,0,0,0,1,0,0,0,0,0
U4222,17,26.0,19,9,3,1,2,3,29,3.2,0,0,0,0,1,0,0,0,0
U4223,23,45.0,26,16,12,4,5,4,15,3.9,0,0,0,0,1,0,0,0,0
U4224,22,38.8,29,16,11,4,5,4,11,3.9,0,1,0,0,0,0,0,0,0
U4225,8,13.5,10,4,3,0,1,2,41,2.0,0,0,0,1,0,0,0,0,1
U4226,7,10.2,11,5,1,0,1,2,39,2.1,0,0,0,0,0,0,0,1,1
U4227,21,37.9,27,12,7,2,2,4,23,3.6,0,0,0,1,0,0,0,0,0
U4228,25,43.9,30,19,12,4,6,3,9,4.4,0,1,0,0,0,0,0,0,0
U4229,9,14.9,17,8,4,1,1,3,35,2.6,0,0,0,1,0,0,0,0,1
U4230,15,25.5,20,11,6,2,2,2,31,3.5,0,0,0,1,0,0,0,0,1
U4231,17,34.0,26,15,9,3,4,4,16,3.8,0,1,0,0,0,0,0,0,0
U4232,2,0.4,5,2,1,0,1,1,50,1.7,0,0,0,1,0,0,0,0,1
U4233,18,35.6,28,12,8,3,4,3,14,3.2,0,0,0,0,0,1,0,0,1
U4234,8,16.4,10,5,2,0,0,2,31,2.6,0,0,0,0,0,0,1,0,1
U4235,13,31.6,18,10,5,1,1,3,24,3.3,0,0,0,1,0,0,0,0,0
U4236,2,5.3,5,2,2,0,1,1,44,2.0,1,0,0,0,0,0,0,0,1
U4237,8,18.1,10,7,3,1,1,3,35,2.3,0,0,0,0,0,1,0,0,1
U4238,17,31.3,20,11,6,2,3,3,18,3.1,0,0,0,0,0,0,0,1,1
U4239,12,24.8,15,11,6,2,2,3,28,2.6,0,0,1,0,0,0,0,0,1
U4240,11,16.3,14,5,2,0,1,2,38,2.7,0,1,0,0,0,0,0,0,1
U4241,13,27.1,20,9,6,2,1,3,28,3.0,1,0,0,0,0,0,0,0,1
U4242,20,36.9,25,13,7,1,3,4,23,3.8,1,0,0,0,0,0,0,0,0
U4243,17,27.0,17,11,6,2,2,4,22,2.9,1,0,0,0,0,0,0,0,0
U4244,7,12.7,6,5,1,0,1,2,47,2.2,0,0,0,1,0,0,0,0,1
U4245,8,8.1,7,4,2,0,0,2,45,1.8,0,1,0,0,0,0,0,0,1
U4246,21,44.6,26,15,11,3,4,4,12,4.2,1,0,0,0,0,0,0,0,0
U4247,15,31.2,20,11,6,1,2,4,24,3.2,0,1,0,0,0,0,0,0,0
U4248,20,33.4,22,12,8,3,3,3,23,3.1,0,0,0,0,0,0,1,0,0
U4249,15,20.7,14,7,4,1,1,3,35,2.8,0,0,0,0,0,0,1,0,0
U4250,21,38.9,25,16,10,3,5,4,23,3.7,1,0,0,0,0,0,0,0,0
U4251,17,34.0,26,12,6,2,3,3,21,3.3,0,0,1,0,0,0,0,0,0
U4252,9,20.6,12,8,3,1,1,2,34,2.7,1,0,0,0,0,0,0,0,1
U4253,20,38.1,27,14,10,4,6,4,18,3.5,1,0,0,0,0,0,0,0,0
U4254,10,8.2,8,6,3,0,1,2,47,2.0,1,0,0,0,0,0,0,0,1
U4255,20,44.8,24,15,11,4,5,4,12,3.7,1,0,0,0,0,0,0,0,0
U4256,25,45.7,28,16,11,3,5,4,10,4.7,0,0,0,0,0,0,1,0,0
U4257,16,30.2,21,10,6,1,3,3,25,3.5,1,0,0,0,0,0,0,0,0
U4258,12,19.5,18,9,3,1,0,2,39,2.7,0,0,0,0,0,0,1,0,1
U4259,24,44.6,31,17,11,4,5,5,6,4.2,0,1,0,0,0,0,0,0,0
U4260,12,17.5,14,10,4,1,2,3,35,3.1,0,1,0,0,0,0,0,0,1
U4261,4,7.7,8,3,3,1,2,2,46,2.4,0,0,0,0,1,0,0,0,1
U4262,20,42.3,27,14,11,4,5,4,15,3.7,0,1,0,0,0,0,0,0,0
U4263,23,39.0,25,14,8,3,4,4,13,4.4,0,0,0,0,1,0,0,0,0
U4264,8,21.2,9,6,3,0,1,2,38,2.5,0,1,0,0,0,0,0,0,1
U4265,14,24.3,13,10,5,2,1,3,27,2.9,0,0,1,0,0,0,0,0,1
U4266,14,22.9,19,7,5,1,2,3,34,3.1,0,0,1,0,0,0,0,0,1
U4267,18,33.2,22,13,9,3,3,3,24,3.6,0,0,0,0,0,1,0,0,0
U4268,24,45.9,36,15,10,4,5,4,9,4.0,0,0,0,0,1,0,0,0,0
U4269,11,13.8,12,6,3,0,1,2,42,2.5,0,0,0,0,0,1,0,0,1
